inspection_id,campaign_alert,inspection_created_at,prefeitura,gov_do_estado,vereadores,ass_legislativa,fnde,cgu,inspection_last_updated,user_id,project_id,funded_by,location_city,state,inspection_status,entity_who_answered,answer_content,valid_answer
2471,1,2018-12-17T15:32:13.868158Z,0,1,0,0,1,0,2019-03-11T16:03:24.342819Z,5977,6517,2,Laranjal do Jari,AP,not answered,,,
2510,1,2018-12-17T15:33:36.142133Z,1,0,0,0,1,0,2019-03-11T16:03:40.933523Z,5977,8239,1,Uberlândia,MG,not answered,,,
2472,1,2018-12-17T15:32:15.324640Z,0,1,0,0,1,0,2019-03-11T16:03:51.634539Z,5977,6518,2,Laranjal do Jari,AP,not answered,,,
2486,1,2018-12-17T15:32:17.745466Z,0,1,0,0,1,0,2019-03-11T16:04:01.522544Z,5977,6712,2,Paulino Neves,MA,not answered,,,
2487,1,2018-12-17T15:32:19.194639Z,0,1,0,0,1,0,2019-03-11T16:04:09.950193Z,5977,6713,2,Nina Rodrigues,MA,not answered,,,
2511,1,2018-12-17T15:33:44.621813Z,1,0,0,0,1,0,2019-03-11T16:04:18.316043Z,5977,8240,1,Uberlândia,MG,not answered,,,
2488,1,2018-12-17T15:32:20.632226Z,0,1,0,0,1,0,2019-03-11T16:04:28.339660Z,5977,6714,2,Parnarama,MA,not answered,,,
2489,1,2018-12-17T15:32:22.092783Z,0,1,0,0,1,0,2019-03-11T16:04:40.995939Z,5977,6725,2,Santa Filomena do Maranhão,MA,not answered,,,
2539,1,2018-12-17T15:36:23.430113Z,0,1,0,0,1,0,2019-03-11T16:04:55.794979Z,5977,11137,2,Curitiba,PR,not answered,,,
2490,1,2018-12-17T15:32:23.554621Z,0,1,0,0,1,0,2019-03-11T16:05:02.210347Z,5977,6726,2,Ribamar Fiquene,MA,not answered,,,
2512,1,2018-12-17T15:33:53.070231Z,1,0,0,0,1,0,2019-03-11T16:05:11.797282Z,5977,8241,1,Uberlândia,MG,not answered,,,
2491,1,2018-12-17T15:32:25.063507Z,0,1,0,0,1,0,2019-03-11T16:05:24.141527Z,5977,6728,2,Porto Franco,MA,not answered,,,
2492,1,2018-12-17T15:32:26.756333Z,0,1,0,0,1,0,2019-03-11T16:05:34.223642Z,5977,6729,2,Porto Franco,MA,not answered,,,
2528,1,2018-12-17T15:36:10.295716Z,0,1,0,0,1,0,2019-03-11T16:05:42.220400Z,5977,10961,2,Cascavel,PR,not answered,,,
2493,1,2018-12-17T15:32:28.245714Z,0,1,0,0,1,0,2019-03-11T16:05:53.351507Z,5977,6732,2,Maranhãozinho,MA,not answered,,,
2494,1,2018-12-17T15:32:29.683944Z,0,1,0,0,1,0,2019-03-11T16:06:00.206684Z,5977,6741,2,Humberto de Campos,MA,not answered,,,
2495,1,2018-12-17T15:32:31.139864Z,0,1,0,0,1,0,2019-03-11T16:06:10.569392Z,5977,6748,2,Boa Vista do Gurupi,MA,not answered,,,
2496,1,2018-12-17T15:32:32.574757Z,0,1,0,0,1,0,2019-03-11T16:06:21.144713Z,5977,6753,2,Barra do Corda,MA,not answered,,,
2514,1,2018-12-17T15:34:28.382328Z,1,0,0,0,1,0,2019-03-11T16:06:31.388218Z,5977,8586,1,Natal,RN,not answered,,,
2497,1,2018-12-17T15:32:34.017474Z,0,1,0,0,1,0,2019-03-11T16:06:40.333481Z,5977,6754,2,Barra do Corda,MA,not answered,,,
2498,1,2018-12-17T15:32:35.510402Z,0,1,0,0,1,0,2019-03-11T16:06:51.519921Z,5977,6759,2,Amapá do Maranhão,MA,not answered,,,
2499,1,2018-12-17T15:32:36.975344Z,0,1,0,0,1,0,2019-03-11T16:06:58.804899Z,5977,6766,2,Amarante do Maranhão,MA,not answered,,,
2515,1,2018-12-17T15:34:54.908952Z,1,0,0,0,1,0,2019-03-11T16:07:09.200689Z,5977,8975,1,Canoas,RS,not answered,,,
2500,1,2018-12-17T15:32:38.416704Z,0,1,0,0,1,0,2019-03-11T16:07:18.251257Z,5977,6771,2,Barra do Corda,MA,not answered,,,
2529,1,2018-12-17T15:36:11.490664Z,0,1,0,0,1,0,2019-03-11T16:07:29.047909Z,5977,10985,2,Arapiraca,AL,not answered,,,
2516,1,2018-12-17T15:35:16.056953Z,1,0,0,0,1,0,2019-03-11T16:07:38.673303Z,5977,8976,1,Canoas,RS,not answered,,,
2502,1,2018-12-17T15:32:43.594577Z,1,0,0,0,0,0,2018-12-17T16:17:58.868469Z,5977,7729,1,Várzea Branca,PI,answered,Prefeitura Municipal de Várzea Branca,"Prezado(a),  motivo do atraso e paralisação da obra foi pelo fato de a prefeitura ter pago a empresa e esta não finalizou a execução da obra. A prefeitura não possui mais recurso.",1
2503,1,2018-12-17T15:32:47.386980Z,1,0,0,0,1,0,2019-03-11T16:07:47.806504Z,5977,7895,1,Uberlândia,MG,not answered,,,
2533,1,2018-12-17T15:36:16.273809Z,0,1,0,0,0,0,2018-12-20T15:31:57.218499Z,5977,11084,2,Xinguara,PA,answered,Secretaria Estadual - Pa,Endereço: Pa 155 loteamento Amazonas S/N bairro - Amazonas xinguara,1
2504,1,2018-12-17T15:32:58.212328Z,0,1,0,0,1,0,2019-03-11T16:07:57.855088Z,5977,7993,2,Cáceres,MT,not answered,,,
2505,1,2018-12-17T15:32:59.668228Z,0,1,0,0,1,0,2019-03-11T16:08:06.516565Z,5977,7996,2,Juara,MT,not answered,,,
2517,1,2018-12-17T15:35:40.958551Z,0,1,0,0,1,0,2019-03-11T16:08:17.059375Z,5977,9410,2,Barra do Bugres,MT,not answered,,,
2506,1,2018-12-17T15:33:01.110974Z,1,0,0,0,1,0,2019-03-11T16:08:27.409705Z,5977,8235,1,Uberlândia,MG,not answered,,,
2507,1,2018-12-17T15:33:10.601554Z,1,0,0,0,1,0,2019-03-11T16:08:38.175482Z,5977,8236,1,Uberlândia,MG,not answered,,,
2508,1,2018-12-17T15:33:19.210829Z,1,0,0,0,1,0,2019-03-11T16:08:48.594840Z,5977,8237,1,Uberlândia,MG,not answered,,,
2518,1,2018-12-17T15:35:42.414564Z,0,1,0,0,1,0,2019-03-11T16:08:59.422054Z,5977,9415,2,Vila Bela da Santíssima Trindade,MT,not answered,,,
2519,1,2018-12-17T15:35:43.866430Z,0,1,0,0,1,0,2019-03-11T16:09:09.437944Z,5977,9417,2,São Félix do Araguaia,MT,not answered,,,
2520,1,2018-12-17T15:35:45.339615Z,0,1,0,0,1,0,2019-03-11T16:09:20.619512Z,5977,9500,2,Irecê,BA,not answered,,,
2559,1,2018-12-17T15:36:51.087310Z,0,1,0,0,0,0,2018-12-20T16:33:56.955098Z,5977,12280,2,Barcarena,PA,answered,Secretaria Estadual - Pa,"Endereço: Estrada velha do porto da balsa, em frente ao conj. habitacional São Francisco - Bairro Zita Cunha

Status: A obra está em execução , mas o id da obra no simec não é encontrado, logo, não foi feita atualização do status. Já foi solicitado correções. ",1
2540,1,2018-12-17T15:36:24.645836Z,0,1,0,0,1,0,2019-03-11T16:09:31.701349Z,5977,11139,2,Maringá,PR,not answered,,,
2521,1,2018-12-17T15:35:46.798726Z,0,1,0,0,1,0,2019-03-12T16:00:18.927599Z,5977,9507,2,Porto Seguro,BA,not answered,,,
2522,1,2018-12-17T15:35:48.262151Z,0,1,0,0,1,0,2019-03-12T16:00:28.158043Z,5977,9508,2,Porto Seguro,BA,not answered,,,
2523,1,2018-12-17T15:35:49.720359Z,1,0,0,0,1,0,2019-03-12T16:00:44.206843Z,5977,9519,1,Bela Vista do Maranhão,MA,not answered,,,
2532,1,2018-12-17T15:36:15.070904Z,0,1,0,0,0,0,2018-12-20T16:05:18.857041Z,5977,11083,2,Breves,PA,answered,Secretaria Estadual - Pa,Endereço: Estrada Breves Arapijo - km 03 - Breves,1
2524,1,2018-12-17T15:35:53.502107Z,1,0,0,0,1,0,2019-03-12T16:01:21.150349Z,5977,9608,1,Camamu,BA,not answered,,,
2525,1,2018-12-17T15:36:01.149878Z,1,0,0,0,1,0,2019-03-12T16:01:59.369514Z,5977,9610,1,Camamu,BA,not answered,,,
2526,1,2018-12-17T15:36:07.943972Z,0,1,0,0,1,0,2019-03-12T16:02:07.592754Z,5977,10954,2,Clevelândia,PR,not answered,,,
2534,1,2018-12-17T15:36:17.544739Z,0,1,0,0,0,0,2018-12-20T16:16:37.702102Z,5977,11086,2,Novo Progresso,PA,answered,Secretaria Estadual - Pa,"Endereço: RUA VALERIA REMPEL ESQUINA RUA MARINGA - Bairro CRISTO REI

status: A obra encontra-se em CONTRATAÇÂO via simec, esperando documentos que passem a obra para execução. ",1
2557,1,2018-12-17T15:36:48.105422Z,0,1,0,0,1,0,2019-03-12T16:02:42.345655Z,5977,11312,2,Pompéu,MG,not answered,,,
2541,1,2018-12-17T15:36:25.837500Z,0,1,0,0,1,0,2019-03-12T16:02:49.959943Z,5977,11140,2,Londrina,PR,not answered,,,
2535,1,2018-12-17T15:36:18.709904Z,0,1,0,0,1,0,2019-03-12T16:03:09.357350Z,5977,11127,2,Colorado,PR,not answered,,,
2531,1,2018-12-17T15:36:13.868349Z,0,1,0,0,0,0,2018-12-20T15:46:27.486959Z,5977,11082,2,Tucuruí,PA,answered,Secretaria Estadual - Pa,"Endereço: RUA PIAUI no Bairro VILA PERMANENTE - Tucurui

status: A obra encontra-se em EXECUÇÃO, mas em ritmo lento
",1
2547,1,2018-12-17T15:36:33.710317Z,0,1,0,0,1,0,2019-03-12T16:03:18.788463Z,5977,11257,2,Amarante do Maranhão,MA,not answered,,,
2530,1,2018-12-17T15:36:12.667013Z,0,1,0,0,0,0,2018-12-20T16:27:26.198047Z,5977,11081,2,Parauapebas,PA,answered,Secretaria Estadual - Pa,"Motivo de atraso: A empresa teve eu contrato recendido, pois ela abandonou a obra. 

Status: Ela está paralisada, mas aguarda-se nova licitação da obra. ",1
2536,1,2018-12-17T15:36:19.900199Z,0,1,0,0,1,0,2019-03-12T16:03:32.982681Z,5977,11129,2,Ibiporã,PR,not answered,,,
2542,1,2018-12-17T15:36:27.025721Z,0,1,0,0,1,0,2019-03-12T16:03:41.775588Z,5977,11141,2,Santa Mariana,PR,not answered,,,
2537,1,2018-12-17T15:36:21.084621Z,0,1,0,0,1,0,2019-03-12T16:03:55.078725Z,5977,11130,2,Londrina,PR,not answered,,,
2538,1,2018-12-17T15:36:22.267820Z,0,1,0,0,1,0,2019-03-12T16:04:06.689888Z,5977,11136,2,Cascavel,PR,not answered,,,
2543,1,2018-12-17T15:36:28.213114Z,0,1,0,0,1,0,2019-03-12T16:04:23.246238Z,5977,11146,2,Natal,RN,not answered,,,
2551,1,2018-12-17T15:36:39.505529Z,0,1,0,0,1,0,2019-03-12T16:04:32.330946Z,5977,11268,2,Campo Verde,MT,not answered,,,
2544,1,2018-12-17T15:36:29.378033Z,0,1,0,0,1,0,2019-03-12T16:04:46.318190Z,5977,11156,2,Boa Vista,RR,not answered,,,
2548,1,2018-12-17T15:36:35.114610Z,0,1,0,0,1,0,2019-03-12T16:04:55.234900Z,5977,11259,2,Santa Luzia do Paruá,MA,not answered,,,
2545,1,2018-12-17T15:36:30.831969Z,0,1,0,0,1,0,2019-03-12T16:05:12.158661Z,5977,11255,2,Coroatá,MA,not answered,,,
2554,1,2018-12-17T15:36:43.802581Z,0,1,0,0,1,0,2019-03-12T16:05:21.771254Z,5977,11304,2,Bocaiúva,MG,not answered,,,
2549,1,2018-12-17T15:36:36.582209Z,0,1,0,0,1,0,2019-03-12T16:05:35.339077Z,5977,11265,2,Matupá,MT,not answered,,,
2552,1,2018-12-17T15:36:40.930133Z,0,1,0,0,1,0,2019-03-12T16:05:45.678729Z,5977,11269,2,Primavera do Leste,MT,not answered,,,
2550,1,2018-12-17T15:36:38.086481Z,0,1,0,0,1,0,2019-03-12T16:05:56.593799Z,5977,11267,2,Água Boa,MT,not answered,,,
2553,1,2018-12-17T15:36:42.351823Z,0,1,0,0,1,0,2019-03-12T16:06:05.272946Z,5977,11303,2,Manga,MG,not answered,,,
2556,1,2018-12-17T15:36:46.661755Z,0,1,0,0,1,0,2019-03-12T16:06:15.242860Z,5977,11310,2,Lagoa Santa,MG,not answered,,,
2555,1,2018-12-17T15:36:45.243347Z,0,1,0,0,1,0,2019-03-12T16:06:27.449795Z,5977,11305,2,Brasília de Minas,MG,not answered,,,
2558,1,2018-12-17T15:36:49.593884Z,0,1,0,0,1,0,2019-03-12T16:06:42.633304Z,5977,11313,2,Grão Mogol,MG,not answered,,,
2560,1,2018-12-17T15:36:52.541567Z,0,1,0,0,1,0,2019-03-12T16:06:57.322751Z,5977,12482,2,Jacuípe,AL,not answered,,,
2501,1,2018-12-17T15:32:39.860417Z,1,0,0,0,0,0,2018-12-17T16:17:22.403217Z,5977,7728,1,Várzea Branca,PI,answered,Prefeitura Municipal de Várzea Branca,"Prezado(a),  motivo do atraso e paralisação da obra foi pelo fato de a prefeitura ter pago a empresa e esta não finalizou a execução da obra. A prefeitura não possui mais recurso.",1
2561,1,2018-12-17T15:36:53.995046Z,0,1,0,0,1,0,2019-03-12T16:07:11.877883Z,5977,12504,2,Quebrangulo,AL,not answered,,,
2513,1,2018-12-17T15:34:01.559754Z,1,0,0,0,0,0,2018-12-20T18:46:14.001856Z,5977,8584,1,Natal,RN,answered,Prefeitura Municipal de Natal,"Prezado(a),

Informamos que a Obra 656979 - Esc. Educ. Infantil - Potengi II - NATAL/RN"", está localizada no endereço Rua Alto Paraná- Bairro Potengi, Natal - RN, 59124-270. A referida obra encontra-se cadastrada no SIMEC/FNDE como Título de Cessão de uso de Bem Público a título gratuito.


Atenciosamente,

Assessoria de Planejamento  e Avaliação.
",1
2562,1,2018-12-17T15:36:55.438385Z,1,0,0,0,1,0,2019-03-12T16:07:20.112016Z,5977,12768,1,Rio de Janeiro,RJ,not answered,,,
2563,1,2018-12-17T15:37:44.711709Z,0,1,0,0,1,0,2019-03-12T16:07:36.715968Z,5977,13134,2,Olinda,PE,not answered,,,
2564,1,2018-12-17T15:37:46.172245Z,0,1,0,0,1,0,2019-03-12T16:07:46.735237Z,5977,13142,2,Limoeiro do Norte,CE,not answered,,,
2565,1,2018-12-17T15:37:47.626307Z,0,1,0,0,1,0,2019-03-12T16:08:00.849106Z,5977,13149,2,Redenção,CE,not answered,,,
2566,1,2018-12-17T15:37:49.083532Z,1,0,0,0,1,0,2019-03-12T16:08:09.933629Z,5977,13284,1,Rio Verde,GO,not answered,,,
2567,1,2018-12-17T15:37:57.538641Z,1,0,0,0,1,0,2019-03-12T16:08:20.969350Z,5977,13285,1,Rio Verde,GO,not answered,,,
2473,1,2018-12-17T15:32:16.793686Z,0,1,0,0,1,0,2019-03-12T16:08:30.726030Z,5977,6536,2,Jesúpolis,GO,not answered,,,
2474,1,2018-12-17T15:32:16.859985Z,0,1,0,0,1,0,2019-03-12T16:08:45.633166Z,5977,6537,2,Barro Alto,GO,not answered,,,
2477,1,2018-12-17T15:32:17.079813Z,0,1,0,0,1,0,2019-03-12T16:08:57.984792Z,5977,6549,2,Rio Verde,GO,not answered,,,
2475,1,2018-12-17T15:32:16.939070Z,0,1,0,0,1,0,2019-03-12T16:09:10.233237Z,5977,6540,2,Águas Lindas de Goiás,GO,not answered,,,
2476,1,2018-12-17T15:32:17.006167Z,0,1,0,0,1,0,2019-03-12T16:09:20.311237Z,5977,6547,2,Rio Verde,GO,not answered,,,
2478,1,2018-12-17T15:32:17.140758Z,0,1,0,0,1,0,2019-03-12T16:09:40.243077Z,5977,6553,2,Goiânia,GO,not answered,,,
2479,1,2018-12-17T15:32:17.213946Z,0,1,0,0,1,0,2019-03-12T16:09:52.616422Z,5977,6554,2,Goiânia,GO,not answered,,,
2480,1,2018-12-17T15:32:17.321915Z,0,1,0,0,1,0,2019-03-12T16:10:08.088851Z,5977,6555,2,Aparecida de Goiânia,GO,not answered,,,
2481,1,2018-12-17T15:32:17.393489Z,0,1,0,0,1,0,2019-03-12T16:10:20.362069Z,5977,6556,2,Aparecida de Goiânia,GO,not answered,,,
2482,1,2018-12-17T15:32:17.459677Z,0,1,0,0,1,0,2019-03-12T16:10:35.320470Z,5977,6557,2,Aparecida de Goiânia,GO,not answered,,,
2483,1,2018-12-17T15:32:17.531480Z,0,1,0,0,1,0,2019-03-12T16:10:48.410917Z,5977,6567,2,Rio Verde,GO,not answered,,,
2484,1,2018-12-17T15:32:17.589311Z,0,1,0,0,1,0,2019-03-12T16:11:00.104715Z,5977,6576,2,Planaltina,GO,not answered,,,
2485,1,2018-12-17T15:32:17.669039Z,0,1,0,0,1,0,2019-03-12T16:11:10.372735Z,5977,6583,2,Novo Gama,GO,not answered,,,
2546,1,2018-12-17T15:36:32.270697Z,0,1,0,0,1,0,2019-03-12T16:11:21.260082Z,5977,11256,2,Bacabal,MA,not answered,,,
2468,1,2018-12-17T15:32:09.526668Z,0,1,0,0,1,0,2019-03-11T16:01:58.991314Z,5977,6511,2,Laranjal do Jari,AP,not answered,,,
2607,1,2018-12-17T15:45:45.476445Z,1,0,0,0,0,0,2019-01-18T16:57:50.518080Z,5977,19330,1,Lauro de Freitas,BA,answered,Prefeitura Municipal de Lauro de Freitas,"Prezad@s,

Atendendo ao envio do expediente em epígrafe e, tendo em vista a dificuldade de acostar o documento como anexo, neste campo disponibilizado para respostas, informamos que foi encaminhado em anexo para o e-mail tadepe@transparencia.org.br resposta ao alerta enviado, após consulta formulada à Secretaria Municipal de Infraestrutura.

A disposição para eventuais esclarecimentos, nos despedimos.

Atenciosamente.

Apio Vinagre Nascimento
Controlador Geral do Município
gabinetecgmlauro@gmail.com
(71)999827223",1
2661,1,2018-12-17T15:50:57.455954Z,0,1,0,0,0,0,2018-12-18T18:47:21.579039Z,5977,20822,2,Jaraguá do Sul,SC,answered,Secretaria Estadual - Sc,"Prezado, 

Na obra em questão houve desistência da empresa, haverá então a contratação de outra empresa por meio de licitação para finalização dos serviços.",1
2570,1,2018-12-17T15:38:46.271514Z,1,0,0,0,1,0,2019-02-22T16:54:09.329876Z,5977,13362,1,Jaboatão dos Guararapes,PE,not answered,,,
2571,1,2018-12-17T15:39:07.450306Z,1,0,0,0,1,0,2019-02-22T16:57:48.800188Z,5977,13576,1,Icatu,MA,not answered,,,
2602,1,2018-12-17T15:44:40.355676Z,1,0,0,0,1,0,2019-02-22T17:02:55.431897Z,5977,19270,1,Canguçu,RS,not answered,,,
2572,1,2018-12-17T15:39:12.410375Z,1,0,0,0,1,0,2019-02-22T17:03:09.602987Z,5977,13577,1,Icatu,MA,not answered,,,
2573,1,2018-12-17T15:39:17.319443Z,1,0,0,0,1,0,2019-02-22T17:03:18.723918Z,5977,13678,1,Joaquim Felício,MG,not answered,,,
2634,1,2018-12-17T15:49:02.943858Z,1,0,0,0,1,0,2019-02-22T17:03:28.045029Z,5977,20043,1,Macaé,RJ,not answered,,,
2574,1,2018-12-17T15:39:23.434540Z,1,0,0,0,1,0,2019-02-22T17:03:41.767715Z,5977,13772,1,Afrânio,PE,not answered,,,
2575,1,2018-12-17T15:39:27.190564Z,1,0,0,0,1,0,2019-02-22T17:03:51.777287Z,5977,13831,1,Arraias,TO,not answered,,,
2592,1,2018-12-17T15:41:42.601236Z,1,0,0,0,0,0,2018-12-19T15:36:10.082388Z,5977,18678,1,Porto Alegre,RS,answered,Prefeitura Municipal de Porto Alegre,"Em atenção ao seu e-mail, informamos que a Prefeitura Municipal de Porto Alegre, dispõe de um canal único para recebimento de demandas afetas à Lei de Acesso à Informação, regulamentada em âmbito Municipal pelo Decreto nº 19.990, de 23 de maio de 2018.

Considerando a legislação vigente, esclarecemos que os pedidos deverão ser feitos de forma eletrônica através do canal do Sistema Eletrônico de Informação ao Cidadão (e-SIC), através do link (https://sicpoa.procempa.com.br). 

Atenciosamente, 
Prefeitura Municipal de Porto Alegre.",0
2577,1,2018-12-17T15:39:31.019435Z,1,0,0,0,1,0,2019-02-22T17:04:01.783445Z,5977,14626,1,Brejões,BA,not answered,,,
2622,1,2018-12-17T15:47:44.806418Z,1,0,0,0,1,0,2019-02-22T17:04:15.242024Z,5977,19729,1,Serrinha,BA,not answered,,,
2578,1,2018-12-17T15:39:35.917250Z,1,0,0,0,1,0,2019-02-22T17:04:25.967810Z,5977,17401,1,São Gabriel da Cachoeira,AM,not answered,,,
2579,1,2018-12-17T15:39:38.522884Z,1,0,0,0,1,0,2019-02-22T17:04:33.925727Z,5977,17474,1,Carapicuíba,SP,not answered,,,
2605,1,2018-12-17T15:45:15.592761Z,1,0,0,0,0,0,2018-12-19T15:46:11.681188Z,5977,19286,1,Porto Alegre,RS,answered,Prefeitura Municipal de Porto Alegre,"Em atenção ao seu e-mail, informamos que a Prefeitura Municipal de Porto Alegre, dispõe de um canal único para recebimento de demandas afetas à Lei de Acesso à Informação, regulamentada em âmbito Municipal pelo Decreto nº 19.990, de 23 de maio de 2018.

Considerando a legislação vigente, esclarecemos que os pedidos deverão ser feitos de forma eletrônica através do canal do Sistema Eletrônico de Informação ao Cidadão (e-SIC), através do link (https://sicpoa.procempa.com.br). 

Atenciosamente, 
Prefeitura Municipal de Porto Alegre.",0
2580,1,2018-12-17T15:39:52.862400Z,1,0,0,0,1,0,2019-02-22T17:04:48.492374Z,5977,17475,1,Carapicuíba,SP,not answered,,,
2583,1,2018-12-17T15:40:17.247191Z,1,0,0,0,1,0,2019-02-22T17:05:01.247881Z,5977,17701,1,Campinápolis,MT,not answered,,,
2582,1,2018-12-17T15:40:12.219671Z,1,0,0,0,0,0,2018-12-17T19:24:21.950337Z,5977,17683,1,Miranda,MS,answered,Prefeitura Municipal de Miranda,"Esta gestão solicitou a repactuação da Obra.. Foram inseridos  todos os  documentos solicitados em em diligencia.. O Status atual da solicitação  na data de 17.12.2018 é Aguardando análise do FNDE""",1
2624,1,2018-12-17T15:47:53.495109Z,1,0,0,0,0,0,2018-12-26T12:55:22.210650Z,5977,19804,1,Senador Canedo,GO,answered,Prefeitura Municipal de Senador Canedo,"Sim, houve nova licitação onde a vencedora  da Tomada De Preço foi a JLS construtora Eireli CNPJ  (28.064.519/0001-52). O  contrato com  vigência de 60 dias, foi assinado  dia 03 de setembro de 2018, entretanto a ordem de serviço só foi emitida dia 12 de novembro de 2018. como o prazo de contrato havia vencido,  foi elaborado o  1º termo aditivo, o qual ate a presente data  esta em tramite administrativo para homologação. O dados  no a Simec não foi atualizado mesmo com a obra  em execução devido a falta do aditivo de prorrogação de prazo  homologação. ",1
2568,1,2018-12-17T15:38:05.939439Z,1,0,0,0,0,0,2018-12-17T21:55:34.357235Z,5977,13328,1,Cuiabá,MT,answered,Prefeitura Municipal de Cuiabá,"CMEI AROEIRA-
ENDEREÇO- RUA A1, BAIRRO: JARDIM DAS AROEIRAS",1
2584,1,2018-12-17T15:40:22.152791Z,1,0,0,0,1,0,2019-02-22T17:05:15.275522Z,5977,17703,1,Campinápolis,MT,not answered,,,
2606,1,2018-12-17T15:45:43.396253Z,1,0,0,0,1,0,2019-02-22T17:05:26.125954Z,5977,19323,1,Santo Antônio do Descoberto,GO,not answered,,,
2585,1,2018-12-17T15:40:27.059732Z,1,0,0,0,1,0,2019-02-22T17:05:35.633604Z,5977,17704,1,Campinápolis,MT,not answered,,,
2586,1,2018-12-17T15:40:31.991738Z,1,0,0,0,1,0,2019-02-22T17:05:42.368460Z,5977,17706,1,Campinápolis,MT,not answered,,,
2623,1,2018-12-17T15:47:50.522450Z,1,0,0,0,1,0,2019-02-22T17:05:52.332455Z,5977,19733,1,Nossa Senhora do Socorro,SE,not answered,,,
2587,1,2018-12-17T15:40:36.918008Z,1,0,0,0,1,0,2019-02-22T17:06:07.956095Z,5977,17707,1,Campinápolis,MT,not answered,,,
2590,1,2018-12-17T15:41:19.868906Z,0,1,0,0,1,0,2019-02-22T17:06:17.863068Z,5977,18013,2,Diamante do Norte,PR,not answered,,,
2621,1,2018-12-17T15:47:32.762214Z,1,0,0,0,1,0,2019-02-22T16:53:45.668145Z,5977,19657,1,Campina Grande,PB,not answered,,,
2589,1,2018-12-17T15:41:00.805437Z,1,0,0,0,0,0,2018-12-18T20:51:14.092707Z,5977,17718,1,Ponta Grossa,PR,answered,Prefeitura Municipal de Ponta Grossa," TERMO DE COMPROMISSO 700195/2011 – VIGÊNCIA 30/07/2019
( com 08 obras pactuadas em 2011 -  redução para  07 em 2018 )

5 unidades construídas e em funcionamento
Pimentel
Pinheiros
Canaã
Cerejeiras
Castanheiras

02 unidades a serem licitadas em  2019
•	Construção  Proinfância   - Convencional tipo 1 no Residencial Vila Romana( antigo Vila Cristina)
•	Construção  Proinfância Convencional tipo 1 no Residencial Roma/Athenas ( antigo Costa Rica/Vila Romana)
 
A REFORMULAÇÃO DO  TERMO DE CONVÊNIO TRAMITA NA CGEST/FNDE. 
O MUNICÍPIO  NÃO TEM AUTONOMIA PARA  INICIAR A EXECUÇÃO DAS OBRAS ,  A AUTORIZAÇÃO É DE RESPONSABILIDADE  DO FNDE. 
",1
2609,1,2018-12-17T15:45:55.978391Z,1,0,0,0,0,0,2018-12-19T13:52:49.043882Z,5977,19361,1,Americana,SP,answered,Prefeitura Municipal de Americana,"Houve paralisação da obra desde 2.014, sob a alegação da contratada de falta de pagamento pela administração. Feitas diversas tratativas no sentido de continuidade da execução, restaram infrutíferas, culminando com a rescisão contratual fundamentada no artigo 78, XII da Lei Federal 8666/93.
Havendo negativa das demais colocadas na execução do remanescente, restou impossibilitado o término da obra.",1
2608,1,2018-12-17T15:45:53.883858Z,1,0,0,0,1,0,2019-02-22T17:06:30.067884Z,5977,19360,1,Francisco Morato,SP,not answered,,,
2591,1,2018-12-17T15:41:21.322469Z,1,0,0,0,1,0,2019-02-22T17:06:47.426493Z,5977,18213,1,Santarém,PA,not answered,,,
2655,1,2018-12-17T15:50:50.364522Z,0,1,0,0,1,0,2019-02-22T17:06:58.175864Z,5977,20782,2,Rio Real,BA,not answered,,,
2596,1,2018-12-17T15:42:52.581443Z,1,0,0,0,0,0,2018-12-19T15:42:28.790186Z,5977,19201,1,Porto Alegre,RS,answered,Prefeitura Municipal de Porto Alegre,"Em atenção ao seu e-mail, informamos que a Prefeitura Municipal de Porto Alegre, dispõe de um canal único para recebimento de demandas afetas à Lei de Acesso à Informação, regulamentada em âmbito Municipal pelo Decreto nº 19.990, de 23 de maio de 2018.

Considerando a legislação vigente, esclarecemos que os pedidos deverão ser feitos de forma eletrônica através do canal do Sistema Eletrônico de Informação ao Cidadão (e-SIC), através do link (https://sicpoa.procempa.com.br). 

Atenciosamente, 
Prefeitura Municipal de Porto Alegre.",0
