id,nome,situacao,municipio,uf,cep,logradouro,bairro,percentual_de_execucao,data_prevista_de_conclusao_da_obra,tipo_do_projeto,rede_de_ensino_publico,nome_da_entidade,visivel_no_app,grupo_controle
8687,656660 - Esc. Educ. Infantil - Tipo C -  - ConstruÁ„o - BIRITINGA /BA,ConcluÌda,Biritinga,BA,48780000,Povoado de Trindade,Rural,100,,Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE BIRITINGA,0,0
8688,656588 - Esc. Educ. Infantil - Tipo B - GENTIO DO OURO /BA,ConcluÌda,Gentio do Ouro,BA,47450000,Avenida Ipupiara,Centro,100,2014-04-30,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE GENTIO DO OURO,0,0
8689,656628 - Esc. Educ. Infantil - Tipo B -  - ConstruÁ„o - XIQUE XIQUE /BA,ConcluÌda,Xique-Xique,BA,47400000,Rua Dr. Quintela Cavalcante,"",100,2014-04-08,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE XIQUE-XIQUE,0,0
8690,657113 - Esc. Educ. Infantil - Tipo B - BARRA /BA,ConcluÌda,Barra,BA,47100000,Rua Augusto Torres,AssunÁ„o,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE BARRA,0,0
8691,657541 - Esc. Educ. Infantil - IaÁu/BA,ConcluÌda,Ia√ßu,BA,46860000,Rua Natal,"",100,2014-10-29,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE IACU,0,0
8692,658723 - Esc. Educ. Infantil - PINDOBACU/BA,Inacabada,Pindoba√ßu,BA,44770000,PraÁa Pedro Luiz,Centro,76.65,2015-05-10,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE PINDOBACU,0,0
8693,656563 - Esc. Educ. Infantil - Tipo B - V¡RZEA DO PO«O /BA,ConcluÌda,V√°rzea do Po√ßo,BA,44715000,Rua A,Loteamento Nossa Casa,100,2014-04-01,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE VARZEA DO POCO,0,0
8694,657004 - Esc. Educ. Infantil B - Jo„o Paulo II - JUAZEIRO/BA,ConcluÌda,Juazeiro,BA,48903490,PraÁa da Bandeira,Centro,100,2013-09-06,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE JUAZEIRO,0,0
8695,657004 - Esc. Educ. Infantil B - Novo Encontro - JUAZEIRO/BA,ConcluÌda,Juazeiro,BA,48900000,"",Tabuleiro,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE JUAZEIRO,0,0
8696,657004 - Esc. Educ. Infantil B - CODEVASF - JUAZEIRO/BA,ConcluÌda,Juazeiro,BA,48903490,Rua EsperanÁa,Padre Vicente,100,2013-10-15,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE JUAZEIRO,0,0
8697,657004 - Esc. Educ. Infantil C - Palmares - JUAZEIRO/BA,ConcluÌda,Juazeiro,BA,48903490,PraÁa da Bandeira,Centro,100,,Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE JUAZEIRO,0,0
8698,657004 - Esc. Educ. Infantil C - Tabuleiro - JUAZEIRO /BA,ConcluÌda,Juazeiro,BA,48903490,PraÁa da Bandeira,Centro,100,,Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE JUAZEIRO,0,0
8699,657720 - Esc. Educ. Infantil - Tipo B - SENHOR DO BONFIM/BA,ConcluÌda,Senhor do Bonfim,BA,48970000,Loteamento Emanuela,Alto da Maravilha,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE SENHOR DO BONFIM,0,0
8700,656661 - Esc. Educ. Infantil - IPIRA/BA,ConcluÌda,Ipir√°,BA,44600000,Rua Valdomiro Lins,Centro,100,2017-02-08,Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE IPIRA,0,0
8701,656802 - Esc. Educ. Infantil - Tipo B - SANTO ESTEV√O /BA,ConcluÌda,Santo Est√™v√£o,BA,44190000,Avenida Passos Ferreira,Loteamento Lagoa Dourada,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREFEITURA MUNICIPAL DE SANTO ESTEV√O,0,0
8702,656647 - Esc. Educ. Infantil - Tipo B -  - ConstruÁ„o - CARDEAL DA SILVA /BA,ConcluÌda,Cardeal da Silva,BA,48390000,Rua B ,Nova Pastora,100,2014-06-19,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE CARDEAL DA SILVA,0,0
8703,656825 - Esc. Educ. Infantil - Tipo B -  - ConstruÁ„o - CENTRAL /BA,Inacabada,Central,BA,,"","",32.54,2016-12-13,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE CENTRAL,0,0
8704,657034 - Esc. Educ. Infantil - Tipo B - CONCORDIA DO PARA/PA,ConcluÌda,Conc√≥rdia do Par√°,PA,68685000,RUA 22 DE MAR«O,BAIRRO MENINO JESUS,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE CONCORDIA DO PARA,0,0
8705,657170 - Esc. Educ. Infantil - Tipo C -  - ConstruÁ„o - BARRO PRETO /BA,ConcluÌda,Barro Preto,BA,45625000,"","",100,2014-07-11,Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE BARRO PRETO,0,0
8706,656801 - Esc. Educ. Infantil - Tipo B -  - ConstruÁ„o - ITAJUIPE /BA,Inacabada,Itaju√≠pe,BA,45630000,"",JosÈ de Anchieta,53.77,2017-12-12,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE ITAJUIPE,0,0
8707,656659 - Esc. Educ. Infantil - Tipo C - ConstruÁ„o - BREJOES /BA,ConcluÌda,Brej√µes,BA,45325000,1™ Rua Lirancio Prates,Centro,100,2013-11-11,Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE BREJOES,0,0
8708,658664 - Esc. Educ. Infantil -Tipo B - ConstruÁ„o - ITAGI/BA,ConcluÌda,Itagi,BA,45230000,Avenida Br·s Lomanto,Rubens Amaral,100,2015-11-25,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE ITAGI,0,0
8709,656664 - Esc. Educ. Infantil - Tipo B -  - ConstruÁ„o - ARACI /BA,ConcluÌda,Araci,BA,48760000,RUA ANTONIO EVARISTO DE CARVALHO,VILA OLIMPICA,100,2014-06-02,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE ARACI,0,0
8710,656404 - Esc. Educ. Infantil - Tipo B - JUSCIMEIRA/MT,ConcluÌda,Juscimeira,MT,78810000,"","",100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE JUSCIMEIRA,0,0
8711,657075 - Esc. Educ. Infantil - Tipo B -  - ConstruÁ„o - BODOQUENA/MS,ConcluÌda,Bodoquena,MS,79390000,avenida manoel rodrigues de oliveira,Centro,100,2014-01-31,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE BODOQUENA,0,0
8712,657081 - Esc. Educ. Infantil - Tipo B - NOVA BRASILANDIA DOESTE/RO,ConcluÌda,Nova Brasil√¢ndia D'Oeste,RO,78974000,Avenida CalifÛrnia entre Ruas Nego Lopes e FlorianÛlis,Centro,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE NOVA BRASILANDIA DOESTE,0,0
8713,656943 - Esc. Educ. Infantil - Tipo C - JAPORA/MS,ConcluÌda,Japor√£,MS,79985000,Avenida Deputado Fernando Saldanha,Centro,100,2014-09-15,Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE JAPORA,0,0
8714,656988 - Esc. Educ. Infantil - Tipo C - ConstruÁ„o - MIRANTE/BA,ConcluÌda,Mirante,BA,45255000,Avenida Manoel Messias de Lima,Monte Alegre,100,,Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE MIRANTE,0,0
8715,656819 - Esc. Educ. Infantil - Tipo B -  - ConstruÁ„o - NOVA FATIMA /BA,Inacabada,Nova F√°tima,BA,44642000,Rua Projetada ,Centro,57.55,2014-12-10,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE NOVA FATIMA,0,0
8716,657258 - Esc. Educ. Infantil - Tipo C - ConstruÁ„o - VARGEM BONITA/MG,ConcluÌda,Vargem Bonita,MG,37922000,Avenida S„o Paulo,Jenipapo,100,,Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE VARGEM BONITA,0,0
8717,657362 - Esc. Educ. Infantil - Tipo B - SAO JOAO DA PONTE /MG,ConcluÌda,S√£o Jo√£o da Ponte,MG,39430000,Avenida Marciano J. Pimenta,Jardim Alvorada,100,2013-05-02,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE SAO JOAO DA PONTE,0,0
8718,656973 - Esc. Educ. Infantil - Tipo B - FREI INOCENCIO/MG,Paralisada,Frei Inoc√™ncio,MG,35112000,"","",75.17,2017-12-29,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE FREI INOCENCIO,0,0
8719,656589 - Esc. Educ. Infantil - Tipo B - BARBACENA/MG,ConcluÌda,Barbacena,MG,36200000,Rua DORACY ALVES DA ROCHA,Santa Luzia,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREFEITURA DE BARBACENA,0,0
8720,657164 - Esc. Educ. Infantil - Tipo B - FELIXLANDIA/MG,Inacabada,Felixl√¢ndia,MG,35794000,RUA PADRE SAMPAIO,Centro,55.48,2017-01-04,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE FELIXLANDIA,0,0
8721,657696 - Esc. Educ. Infantil - Renascer - BETIM/MG,ConcluÌda,Betim,MG,32687370,Rua Monte Si„o,Renascer,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE BETIM,0,0
8722,656633 - Esc. Educ. Infantil - Tipo C - ESTRELA DALVA/MG,ConcluÌda,Estrela Dalva,MG,36725000,Rua Ari Coutinho Brum,Centro,100,,Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE ESTRELA DALVA,0,0
8723,657008 - Esc. Educ. Infantil - Tipo B - ConstruÁ„o - SENADOR CORTES/MG,ConcluÌda,Senador Cortes,MG,36650000,Avenida AntÙnio de Souza Rabelo,Centro,96.19,2014-09-05,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE SENADOR CORTES,0,0
8725,658364 - Esc. Educ. Infantil - Tipo B - ConstruÁ„o - CAMANDUCAIA/MG,ConcluÌda,Camanducaia,MG,,"","",95.73,2016-10-21,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE CAMANDUCAIA,0,0
8726,656654 - Esc. Educ. Infantil - Tipo B - Capit„o EnÈas/MG,Inacabada,Capit√£o En√©as,MG,39445000,Rua Burarama,Centro,80.14,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE CAPITAO ENEAS,0,0
8727,656941 - Esc. Educ. Infantil - Tipo B - BRASILIA DE MINAS/MG,ConcluÌda,Bras√≠lia de Minas,MG,39330000,Rua D1,Vale das Palmeiras,98.03,2013-01-16,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE BRASILIA DE MINAS,0,0
8728,656966 - Esc. Educ. Infantil - Tipo C - PEDRA DOURADA/MG,ConcluÌda,Pedra Dourada,MG,36847000,RUA 8,ESPERAN«A,100,,Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE PEDRA DOURADA,0,0
8729,656631 - Esc. Educ. Infantil - Tipo B - TOMBOS/MG,ConcluÌda,Tombos,MG,36844000,RUA PROJETADA,NITER”I,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE TOMBOS,0,0
8730,657183 - Esc. Educ. Infantil - Tipo B - ARINOS/MG,ExecuÁ„o,Arinos,MG,,"","",87.15,2017-06-26,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREFEITURA MUNICIPAL DE ARINOS,0,0
8731,656573 - Esc. Educ. Infantil - Tipo B - ARAXA/MG,ConcluÌda,Arax√°,MG,38181083,Av. Sebasti„o Ferreira Pinto,Ana Pinto de Almeida,92.31,2014-06-03,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE ARAXA,0,0
8732,656397 - Esc. Educ. Infantil - Tipo C - IRAI DE MINAS/MG,ConcluÌda,Ira√≠ de Minas,MG,38510000,Rua Eduardo Luiz Vieira,Centro,100,,Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE IRAI DE MINAS,0,0
8733,657300 - Esc. Educ. Infantil - Tipo B - SANTA RITA DO SAPUCAI/MG,ConcluÌda,Santa Rita do Sapuca√≠,MG,37540000,"","",99.99,2016-10-17,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE SANTA RITA DO SAPUCAI,0,0
8734,657095 - Esc. Educ. Infantil - Tipo C - CARVALHOS/MG,Planejamento pelo proponente,Carvalhos,MG,37456000,"","",0,,Projeto 2 Convencional,Municipal,PREF MUN DE CARVALHOS,1,0
8735,657134 - Escola de EducaÁ„o Infantil - Tipo C - ITAMOGI/MG,ConcluÌda,Itamogi,MG,37955000,Rua Antonio Vieira Tigr„o,Parque Industrial Albano Nery Secco,100,,Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE ITAMOGI,0,0
8736,656629 - Esc. Educ. Infantil - Tipo C - ITACARAMBI/MG,ConcluÌda,Itacarambi,MG,39470000,Rua Tiradentes,S„o JosÈ,100,2014-06-09,Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE ITACARAMBI,0,0
8737,656974 - EE Infantil - Lagoa dos Mandarins - DivinÛpolis/MG,ConcluÌda,Divin√≥polis,MG,35500008,"","",100,2013-07-17,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE DIVINOPOLIS,0,0
8738,656974 - EE Infantil - Jardim dos CandidÈs - DivinÛpolis/MG,ConcluÌda,Divin√≥polis,MG,35502325,Avenida Doutor Silva Caldas,Jardim CandidÈs,100,2014-09-26,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE DIVINOPOLIS,0,0
8739,658697 - Esc. Educ. Infantil - Tipo B - PERDIGAO/MG,Planejamento pelo proponente,Perdig√£o,MG,35515000,"","",99.98,2016-07-28,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE PERDIGAO,0,0
8740,656997 - Esc. Educ. Infantil - Tipo B - CONCEICAO DO MATO DENTRO/MG,Paralisada,Concei√ß√£o do Mato Dentro,MG,,"","",93.13,2016-12-10,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE CONCEICAO DO MATO DENTRO,0,0
8741,657195 - Esc. Educ. Infantil - Tipo B - SARDOA/MG,ConcluÌda,Sardo√°,MG,39728000,Rua Padre Sady Rabelo,Centro,100,2012-10-01,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE SARDOA,0,0
8742,657193 - Esc. Educ. Infantil - Tipo B - ITAPECERICA/MG,Inacabada,Itapecerica,MG,35550000,"","",42.25,2016-12-07,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE ITAPECERICA,0,0
8743,656641 - Esc. EducaÁ„o Infantil - Tipo B - RIO DO PRADO/MG,ConcluÌda,Rio do Prado,MG,39940000,Rua Sete de Setembro,Bahia,100,2014-05-28,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE RIO DO PRADO,0,0
8744,656993 - Esc. Educ. Infantil - Tipo B - CARAI/MG,ConcluÌda,Cara√≠,MG,39810000,PraÁa Frei Venceslau,Marambainha,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE CARAI,0,0
8745,657222 - Esc. Educ. Infantil - SAO JOSE DO DIVINO/MG,ConcluÌda,S√£o Jos√© do Divino,MG,39848000,RUA PROF ANT‘NIO BASTOS,GAMELEIRA,100,2014-01-16,Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE SAO JOSE DO DIVINO,0,0
8746,656929 - E.Educ.Infantil -Tipo B- Jd Maracan„ - UBERABA/MG,ConcluÌda,Uberaba,MG,38061080,"","",100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE UBERABA,0,0
8747,656929 - E.Educ.Infantil-Tipo B- Parque GirassÛis-UBERABA/MG,ConcluÌda,Uberaba,MG,38061080,Rua Dom LuÌs Santana,Conjunto Sete Colinas,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE UBERABA,0,0
8748,656929 - E.Educ.Infantil -Tipo B- Jd S„o JosÈ - UBERABA/MG,ConcluÌda,Uberaba,MG,38000000,Rua 5,"",100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE UBERABA,0,0
8749,656929 - E.Educ.Infantil -Tipo B- Bairro Morumbi -UBERABA/MG,ConcluÌda,Uberaba,MG,38061080,"","",100,2011-02-21,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE UBERABA,0,0
8750,656632 - Esc. Educ. Infantil - Tipo B - CONCEICAO DAS ALAGOAS/MG,ConcluÌda,Concei√ß√£o das Alagoas,MG,38120000,Rua Laudino Joaquim da Silva,JosÈ Borges de Sene,99.66,2015-08-31,Escola de EducaÁ„o Infantil Tipo B,Municipal,CONCEICAO DAS ALAGOAS PREFEITURA,0,0
8751,657431 - Esc. Educ. Infantil - Tipo C - VERISSIMO/MG,ConcluÌda,Ver√≠ssimo,MG,38150000,PraÁa Vereador Fernando S. Melo,Centro,100,,Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE VERISSIMO,0,0
8752,656913 - Esc. Educ. Infantil - Tipo B - FRONTEIRA/MG,ConcluÌda,Fronteira,MG,38230000,AVENIDA LIBERDADE,VILA REIS,100,2013-10-28,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE FRONTEIRA,0,0
8753,657194 - Esc. Educ. Infantil - Tipo B - CAMPINA VERDE/MG,ConcluÌda,Campina Verde,MG,38270000,Rua Belo Horizonte,S„o Vicente,99.69,2015-12-17,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE CAMPINA VERDE,0,0
8754,656642 - Esc. Educ. Infantil - Tipo C - ROCHEDO DE MINAS/MG,ConcluÌda,Rochedo de Minas,MG,36604000,RUA OTTO DE CASTRO,S√O FRANCISCO,100,,Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE ROCHEDO DE MINAS,0,0
8755,657135 - Esc. Educ. Infantil - Tipo B - MONTE CARMELO/MG,ConcluÌda,Monte Carmelo,MG,38500000,"","",100,2013-12-31,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE MONTE CARMELO,0,0
8756,657157 - Esc. Educ. Infantil - Tipo C - CARMO DO PARANAIBA/MG,ConcluÌda,Carmo do Parana√≠ba,MG,38840000,Rua Coronel Vigilato Rodrigues,ParaÌso,100,2014-05-08,Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE CARMO DO PARANAIBA,0,0
8757,657445 - Esc. Educ. Infantil - Tipo B - SAO GOTARDO/MG,ConcluÌda,S√£o Gotardo,MG,38800000,Rua Marechal Floriano,Centro,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE SAO GOTARDO,0,0
8758,656665 - Esc. Educ. Infantil - Tipo B - RIO PARANAIBA/MG,ConcluÌda,Rio Parana√≠ba,MG,,"","",100,2016-10-22,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE RIO PARANAIBA,0,0
8759,657737 - Esc. Educ. Infantil - Tipo B - PRESIDENTE OLEGARIO/MG,ConcluÌda,Presidente Oleg√°rio,MG,38750000,Avenida Sao Tiago,Centro,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE PRESIDENTE OLEGARIO,0,0
8760,657079 - Esc. Educ. Infantil - Tipo B - SAO GONCALO DO ABAETE/MG,Inacabada,S√£o Gon√ßalo do Abaet√©,MG,38790000,"Rua Prado, esquina com a Rua ¡gua Limpa",Nova EsperanÁa,85.87,2015-12-31,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE SAO GONCALO DO ABAETE,0,0
8761,657723 - Esc. Educ. Infantil - Tipo C - TIROS/MG,ConcluÌda,Tiros,MG,38880000,Avenida Presidente AntÙnio Carlos,"",88.53,2016-11-15,Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE TIROS,0,0
8762,657701 - Esc. Educ. Infantil - Bairro Lagoa - BH/MG,ConcluÌda,Belo Horizonte,MG,31578060,Rua JosÈ Sabino Maciel,Lagoa,100,,Escola de EducaÁ„o Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
8763,657701 - Esc. Educ. Infantil - Solar Urucuia - BH/MG,ConcluÌda,Belo Horizonte,MG,30628030,Rua W-5,Pongelupe,99.99,2016-10-17,Escola de EducaÁ„o Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
8764,657701 - Esc. Educ. Infantil - Bairro Santa AmÈlia - BH/MG,ConcluÌda,Belo Horizonte,MG,31555120,Rua VirgÌlio de Melo Franco,Jardim Atl‚ntico,100,,Escola de EducaÁ„o Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
8765,657701 - Esc. Educ. Infantil - Bairro Comerci·rios - BH/MG,ConcluÌda,Belo Horizonte,MG,31640565,Rua Sete de Outubro,Jardim dos Comerci·rios (Venda Nova),100,,Escola de EducaÁ„o Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
8766,657701 - Esc. Educ. Infantil - Bairro Bra˙nas - BH/MG,ConcluÌda,Belo Horizonte,MG,31370480,Rua ¡urea Eliza Valad„o,Bra˙nas,100,,Escola de EducaÁ„o Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
8767,657701 - Esc. Educ. Infantil - Bairro Nova Granada - BH/MG,ConcluÌda,Belo Horizonte,MG,30480230,Avenida Silva Lobo,Calafate,100,,Escola de EducaÁ„o Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
8768,657696 - Esc. Educ. Infantil - SÌtio das Baviera - BETIM/MG,ConcluÌda,Betim,MG,32636800,Rua dos IpÍs,SÌtio PoÁıes,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE BETIM,0,0
8769,657696 - Esc. Educ. Infantil - Pq das Ind˙strias - BETIM/MG,ConcluÌda,Betim,MG,32671376,Rua Arthur Rabelo,Parque das Ind˙strias,100,2014-07-31,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE BETIM,0,0
8770,657736 - Esc. Educ. Infantil - Tipo C - ARAPUA/MG,Paralisada,Arapu√°,MG,38860000,RUA JOS… MACEDO DO AMARAL,Centro,62.28,2018-07-11,Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE ARAPUA,0,0
8771,656813 - Esc. Educ. Infantil - Tipo C - OURILANDIA DO NORTE/,ConcluÌda,Ouril√¢ndia do Norte,PA,68390000,"Travessa Jade, Quadra 38",Maria Craveiro,100,,Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE OURILANDIA DO NORTE,0,0
8772,657719 - Esc. Educ. Infantil - LAGOA GRANDE/MG,ConcluÌda,Lagoa Grande,MG,38755000,Rua TIRADENTES,CÈu Azul,100,2015-12-31,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE LAGOA GRANDE,0,0
8773,656420 - Esc. Educ. Infantil - Tipo B -  - ConstruÁ„o - ACARAPE/CE,Planejamento pelo proponente,Acarape,CE,,"","",0,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE ACARAPE,0,0
8774,656448 - Esc. Educ. Infantil - Tipo B - Chorozinho/CE,ConcluÌda,Chorozinho,CE,62875000,Terminal Rodovi·rio ConceiÁ„o Chianca,Centro,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE CHOROZINHO,0,0
8775,657092 - Esc. Educ. Infantil - Tipo B - SANTA CRUZ/PE,ConcluÌda,Santa Cruz,PE,56215000,"","",100,2014-05-29,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE SANTA CRUZ,0,0
8776,656859 - Esc. Educ. Infantil - Tipo C -  - ConstruÁ„o - PORT,Inacabada,Porto Estrela,MT,78398000,Avenida JosÈ AntÙnio Faria,Centro,32.8,2015-04-13,Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE PORTO ESTRELA,0,0
8777,657428 - Esc. Educ. Infantil - Tipo B - SAO JOAO DO PARAISO/MG,ExecuÁ„o,S√£o Jo√£o do Para√≠so,MG,39540000,RUA 4 COM TRAVESSA AZUL,CONJUNTO HABITACIONAL,99.33,2017-07-31,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE SAO JOAO DO PARAISO,0,0
8778,656878 - Esc. Educ. Infantil - Tipo B - BARROLANDIA/TO,ConcluÌda,Barrol√¢ndia,TO,77665000,"","",100,2014-07-17,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE BARROLANDIA,0,0
8779,658684 - Esc. Educ. Infantil - Tipo B -  - ConstruÁ„o - BURITI DO TOCANTINS/TO,Inacabada,Buriti do Tocantins,TO,77995000,Rua Novo Horizonte,Setor Central,53.64,2015-01-30,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE BURITI DO TOCANTINS,0,0
8780,656532 - Esc. Educ. Infantil - Tipo B - ARAGUANA/TO,ConcluÌda,Araguan√£,TO,77855000,Rua Lontra com Marechal Rondon,Setor Central,0,2014-12-31,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE ARAGUANA,0,0
8781,656673 - Esc. Educ. Infantil - Tipo B - PAU D¥ARCO/TO,ConcluÌda,Pau D'Arco,TO,77785000,"","",100,2014-02-20,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE PAU DARCO,0,0
8783,656384 - Esc. Educ. Infantil - Tipo C - CACHOEIRINHA/TO,ConcluÌda,Cachoeirinha,TO,77915000,Rua 21 de Abril,Setor Central,71.1,2016-12-31,Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE CACHOEIRINHA,0,0
8784,655801 - Esc. Educ. Infantil - Tipo B - DARCINOPOLIS/TO,Inacabada,Darcin√≥polis,TO,77910000,"Avenida Tocantins, Qd 04, Lote 03 Setor Bela Vista",Cenro,65.44,2015-10-31,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE DARCINOPOLIS,0,0
8786,656902 - Escola de EducaÁ„o Infantil - Tipo C - ANGICO/TO,Inacabada,Angico,TO,77907000,"Rua Jo„o JosÈ de Sousai, esquina coma avenida perimetral",Centro,79.15,2015-08-30,Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE ANGICO,0,0
8787,656804 - Escola EducaÁ„o Infantil - Tipo B - PEQUIZEIRO/TO,ConcluÌda,Pequizeiro,TO,77730000,"","",100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE PEQUIZEIRO,0,0
8788,658685 - Esc. Educ. Infantil - Tipo C - COLINAS DO SUL/GO,ConcluÌda,Colinas do Sul,GO,73740000,"Rua Anhanguera, Quadra 62, ¡rea",Centro,95.58,2014-12-01,Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE COLINAS DO SUL,0,0
8789,655803 - Esc. Educ. Infantil - SENADOR CANEDO/GO,ConcluÌda,Senador Canedo,GO,75000000,RUA MB-03 ESQUINA COM AV.DO COM…RCIO,MORADA DO BOSQUE,100,2014-03-21,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE SENADOR CANEDO,0,0
